Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
CCZ,Comcast Holdings ZONES,60.05,USD,1.5215553677092115,23279,0.08978560067141532,,,,,,,,Consumer services,
CUBI/PF,"Customers Bancorp, Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series F",25.11,USD,0.13518848624785812,1350,0.21260177325627178,1438438913,USD,3.380953022122285,7.4269,USD,,0,Finance,
CVEO,Civeo Corporation (Canada),27.35,USD,0.7366482504604157,33448,0.6608709396980953,393046498,USD,11.544468363513571,2.3691,USD,,3.65631,Consumer services,Strong buy
FCNCO,"First Citizens BancShares, Inc. - 5.625% Non-Cumulative Perpetual Preferred Stock, Series C",24.775,USD,0.3751661102647933,42927,1.1310717344048482,26497330200,USD,0.13627020608015383,181.8079,USD,,0.355453,Finance,
FHN/PC,"First Horizon Corporation Depositary Shares, each representing a 1/400th interest in a share of Non-Cumulative Perpetual Preferred Stock, Series C",25.55,USD,-0.46747175691469023,2043,1.053853296193129,8311701583,USD,21.122685185185187,1.2096,USD,,3.86847,Finance,
NKSH,"National Bankshares, Inc.",29.23,USD,1.3171577123050224,5084,0.403642628599557,185944685,USD,18.850767444860054,1.5506,USD,,5.16593,Finance,Neutral
NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),25.18,USD,-0.07936507936507767,13049,1.4177839587996264,,,,,,,,Finance,
SEMR,"SEMrush Holdings, Inc.",15.38,USD,1.71957671957673,209889,0.41515869526130555,2252220053,USD,151.97628458498025,0.1012,USD,,0,Technology services,Buy
SCD,LMP Capital and Income Fund Inc.,17.17,USD,-1.3785180930499623,29585,0.6473755960078688,,,,,,,,Miscellaneous,
MATW,Matthews International Corporation,22.97,USD,0.7898200965335661,109421,0.5857721098577661,702827398,USD,27.545269216932486,0.8339,USD,,4.17936,Producer manufacturing,Strong buy
FULT,Fulton Financial Corporation,17.93,USD,-0.055741360089194884,1045967,0.7148377246667118,3261564344,USD,10.707673932517169,1.6745,USD,,3.73675,Finance,Neutral
TBC,AT&T Inc. 5.625% Global Notes due 2067,25.45,USD,0.2363135092556074,74261,2.39054995428851,157028343944,USD,14.61887529438796,1.7409,USD,,5.06849,Communications,
WFC/PD,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",20.7,USD,0.14513788098692587,86526,0.6525929948411621,190270762933,USD,4.247199310599532,4.8738,USD,,2.59392,Finance,
COLL,"Collegium Pharmaceutical, Inc.",38.26,USD,-0.5458799064205897,277095,0.5468125149113194,1232498126,USD,14.831181920378338,2.5797,USD,,0,Health technology,Buy
FLUT,Flutter Entertainment plc,238.33,USD,-2.335778387903122,1858628,0.47742083406315766,42196712709.74821,USD,,,,,0,Consumer services,Strong buy
SAH,"Sonic Automotive, Inc.",59.06,USD,1.7223561832586978,211229,1.223720700924211,2015141824.0000002,USD,10.90190866467309,5.4174,USD,,2.0149,Retail trade,Buy
BMA,Banco Macro S.A.,66.44,USD,1.5281173594132031,156636,0.4636730808168717,5393839922.444577,USD,3.4245127903800263,19.4013,USD,,8.84981,Finance,Neutral
DBD,Diebold Nixdorf Incorporated,43.12,USD,0.41918956683744696,110577,0.8310036343304446,1619874747,USD,0.7544396815676668,57.155,USD,,0,Electronic technology,Strong buy
SMAL,"Summit Bancshares, Inc.",43.5,USD,0.6711409395973135,1100,1.2204593365139245,52417502.99243293,USD,,,,,0.229305,Finance,
JPM/PC,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 6.00% Non-Cumulative Preferred Stock, Series EE",25.74,USD,0,87916,0.7996630929414151,598907189331,USD,1.43571093906874,17.9284,USD,,2.09026,Finance,
PKOH,Park-Ohio Holdings Corp.,30.42,USD,2.25210084033614,75406,1.519899218946838,415828523.00000006,USD,21.9781807672856,1.3841,USD,,1.64366,Producer manufacturing,Neutral
BBN,BlackRock Taxable Municipal Bond Trust,18.15,USD,0.7214206437291844,179399,0.639134107400067,1121530000,USD,27.99629801018047,0.6483,USD,,6.14215,Miscellaneous,
FTI,TechnipFMC plc,25.56,USD,1.1876484560569958,4648319,0.8656200360153671,10949207049,USD,23.368074602303892,1.0938,USD,,0.782473,Industrial services,Buy
AMTM/I,"Amentum Holdings, Inc.",25.67,USD,-4.961125509070714,163318,,,,,,,,,Technology services,
FHN/PF,"First Horizon Corporation Depositary Shares, each representing 1/4000th Interest in a Share of Non-Cumulative Perpetual Preferred Stock, Series F",19.65,USD,-0.6572295247725104,6232,0.9874195899483474,8311701583,USD,16.24503968253968,1.2096,USD,,3.86847,Finance,
MS/PP,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.500% Non-Cumulative Preferred Stock, Series P",26.95,USD,0.18587360594795804,112905,1.753188674498989,168435785325,USD,4.436944352979914,6.074,USD,,3.33782,Finance,
UZE,United States Cellular Corporation 5.500% Senior Notes due 2070,22.24,USD,-0.31376064545047194,33017,0.21583575642205674,4918342537,USD,26.98046827611306,0.8243,USD,,0,Communications,
HMST,"HomeStreet, Inc.",15.61,USD,3.5832780358327745,63067,0.4831509652370632,294366581.99999994,USD,,-0.788,USD,,4.164,Finance,Neutral
OUT,OUTFRONT Media Inc.,18.34,USD,0.5482456140350955,789518,0.3090761277273095,3044104770,USD,14.693158147732735,1.2482,USD,,6.54308,Finance,Buy
WFC/PY,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",24.97,USD,0,84317,0.5998929944063964,190270762933,USD,5.123312405104846,4.8738,USD,,2.59392,Finance,
OVBC,Ohio Valley Banc Corp.,24.4,USD,0.3289473684210456,5179,0.5862642773859791,114948421,USD,10.351264211776682,2.3572,USD,,3.60656,Finance,
NLOP,Net Lease Office Properties,30.76,USD,0,71786,0.3752900177434921,454787009,USD,,-10.7597,USD,,1.10533,Finance,Buy
IFS,Intercorp Financial Services Inc.,26.48,USD,1.6116653875671592,79016,0.6789261048358964,3057055056,USD,12.616733371450351,2.0988,USD,,3.77644,Finance,Buy
HFRO/PA,Highland Opportunities and Income Fund 5.375% Series A Cumulative Preferred Shares,19.7,USD,0.20345879959307805,4522,0.37484043170476966,,,,,,,,Miscellaneous,
TCBX,"Third Coast Bancshares, Inc.",26.44,USD,0.4559270516717363,27170,0.48302308092992163,361350036,USD,13.718673792351996,1.9273,USD,,0,Finance,Buy
ECCF,Eagle Point Credit Company Inc. 8.00% Series F Term Preferred Stock due 2029,24.95,USD,0,7474,0.546952754522569,,,,,,,,Miscellaneous,
AMFC,AMB Financial Corp.,18.95,USD,1.6303764882548453,200,0.25977399662293804,18338142.157698456,USD,8.72026137775528,2.1731,USD,,1.27864,Finance,
FPF,First Trust Intermediate Duration Preferred & Income Fund,19.49,USD,1.0892116182572473,148347,0.8693387090630467,1185920000,USD,6.8634010634926215,2.8397,USD,,7.3884,Miscellaneous,Sell
BOW,Bowhead Specialty Holdings Inc.,27.69,USD,-0.2521613832853036,106025,0.3430729042460146,904322773.9999999,USD,,,,,0,Finance,Buy
PRIF/PL,"Priority Income Fund, Inc. 6.375% Series L Term Preferred Stock Due 2029",23.39,USD,0.5593317254158544,2609,1.148681371901554,,,,,,,,Miscellaneous,
NBBK,"NB Bancorp, Inc.",18.34,USD,0.6034009873834307,164031,0.737108984783823,783223103,USD,55.42459957691145,0.3309,USD,,0,Finance,Strong buy
FBNC,First Bancorp,41.3,USD,-0.26563631972953256,123925,0.5679245559716746,1704815079,USD,14.995279936097596,2.7542,USD,,2.13075,Finance,Buy
BIPI,BIP Bermuda Holdings I Limited 5.125% Perpetual Subordinated Notes,20.05,USD,-0.5456349206349178,11277,1.4534838759570026,,,,,,,,,
HBT,"HBT Financial, Inc.",21.63,USD,0.6280530355896627,35885,0.9091807365668768,682629024,USD,9.631740659927862,2.2457,USD,,3.42117,Finance,Neutral
PNFP,"Pinnacle Financial Partners, Inc.",96.67,USD,0.20731833730693777,425523,0.7104355928527532,7466391446,USD,18.979836255472875,5.0933,USD,,0.910313,Finance,Buy
JBARF,Julius Baer Group Ltd.,59.325,USD,9.03326594376035,253,0.16770515709929737,11700354443.252033,USD,29.308402620472055,2.0241635400000004,USD,,5.03291,Finance,Buy
STT,State Street Corporation,88.2,USD,0.12487228970371146,3154644,1.3243490771918582,26338282658,USD,16.567113715766933,5.3238,USD,,3.12925,Finance,Neutral
CBL,"CBL & Associates Properties, Inc.",25.25,USD,0.5976095617529823,431216,1.6932456846808182,794536862,USD,27.44863572127405,0.9199,USD,,6.13861,Finance,
ACR/PD,ACRES Commercial Realty Corp. 7.875% Series D Cumulative Redeemable Preferred Stock,23.39,USD,0,3396,0.3125776611901146,122271289,USD,28.69234543670265,0.8152,USD,,0,Finance,
STX,Seagate Technology Holdings PLC,108.74,USD,-1.8237630913687342,1320015,0.6229943173652737,22888641266.999996,USD,71.16957916093985,1.5279,USD,,2.57495,Electronic technology,Buy
BFH,"Bread Financial Holdings, Inc.",46.73,USD,0.27896995708153527,652739,0.547137244199074,2321417509,USD,4.854711865111108,9.6257,USD,,1.79756,Finance,Neutral
CGABL,The Carlyle Group Inc. - 4.625% Subordinated Notes due 2061,19.91,USD,-0.5246065450911838,48966,2.833287043466185,,,,,,,,Finance,
BKUT,Bank of Utica (NY),440,USD,0,1,0.022675736961451247,22000000,USD,,,,,2.10227,Finance,
NCLH,Norwegian Cruise Line Holdings Ltd.,20.945,USD,-0.6404174573054935,10853884,0.6757208290382569,9209335561.193796,USD,26.708747768426424,0.7842,USD,,0,Consumer services,Buy
ASCN,Absecon Bancorp,80,USD,3.896103896103896,200,1.601281024819856,,,,,,,,Finance,
SMBK,"SmartFinancial, Inc.",28.64,USD,0.4207573632538604,48276,0.8141389952274145,484707659,USD,18.893066824988455,1.5159,USD,,1.11732,Finance,Buy
AGNCL,"AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 7.75% Series G Fixed-Rate Reset Cumulative Redeemable Preferred S",24.89,USD,0.6063055780113263,30257,0.5145214527064369,8239350097,USD,68.71893981225841,0.3622,USD,,13.6752,Finance,
CUBI,"Customers Bancorp, Inc",45.38,USD,1.2720374916313328,312007,0.6983473488352522,1438438913,USD,6.110220953560705,7.4269,USD,,0,Finance,Buy
DDT,Dillard's Capital Trust I,26.0552,USD,0.4053949903660885,8771,1.590216839509754,,,,,,,,Finance,
ACNB,ACNB Corporation,43.18,USD,3.2520325203252023,22819,0.9779836881286778,369000243.00000006,USD,11.814923249514324,3.6547,USD,,2.8717,Finance,Buy
ELC,"Entergy Louisiana, Inc. Collateral Trust Mortgage Bonds, 4.875 % Series due September 1, 2066",22.98,USD,-0.3036876355748385,62646,2.476175418486531,,,,,,,,Utilities,
TFC,Truist Financial Corporation,42.52,USD,0.4488542404913887,5329410,0.645500505708134,56940384558,USD,,-1.648,USD,,4.89182,Finance,Buy
SWX,"Southwest Gas Holdings, Inc.",74.52,USD,1.002981837896442,317403,0.8725510247841735,5343939188,USD,29.41501539433173,2.5334,USD,,3.32797,Utilities,Neutral
AHKSY,Asahi Kaisei Corp.,15.34,USD,-0.19518542615484294,10144,0.7459701141310743,10834952950.296883,USD,23.42700061087355,0.6548,USD,,2.0244,Process industries,Buy
PTA,Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund,20.97,USD,0.1432664756446876,98726,1.0078349505147588,,,,,,,,Miscellaneous,
UCB,"United Community Banks, Inc.",28.62,USD,0,1060151,1.5283843990902501,3411578253,USD,18.54347544382532,1.5434,USD,,3.21454,Finance,Neutral
ARHN,ARCHON CORP,18.25,USD,0,200,0.646830530401035,,,,,,,,Consumer services,
BSTZ,BlackRock Science and Technology Term Trust,19.3,USD,0.46850598646538183,179384,1.1622131704621215,1468160000,USD,6.916571100917431,2.7904,USD,,7.89062,Miscellaneous,
ECCW,Eagle Point Credit Company Inc. 6.75% Notes due 2031,24.8,USD,-0.28106265003076214,1506,0.9155015197568389,,,,,,,,Miscellaneous,
ATH/PC,"Athene Holding Ltd. Depositary Shares, each representing a 1/1,000th Interest in a Share of 6.375% Fixed-Rate Reset Perpetual Non-Cumulative Preference Shares,",25.06,USD,0,40152,0.8544651293444674,,,,,,,,Finance,
SWZNF,Schweizerische Nationalbank,4187.55,USD,-3.7196533718986546,1,0.7692307692307692,418755005.7679753,USD,0.009436569787648718,443757.64650000003,USD,,0,Finance,
ML,MoneyLion Inc.,40.39,USD,3.1936637710781803,173853,1.001598150892176,443015903,USD,754.9532710280374,0.0535,USD,,0,Technology services,Strong buy
TFC/PR,"Truist Financial Corporation Depositary Shares, each representing 1/1,000th interest in a share of Series R Non-Cumulative Perpetual Preferred Stock",22.11,USD,-0.7630161579892356,60223,0.7734611497051824,56940384558,USD,,-1.648,USD,,4.89182,Finance,
UZD,United States Cellular Corporation 6.250% Senior Notes due 2069,23.48,USD,-0.7607776838546058,67831,1.144527591937974,4918342537,USD,28.484774960572608,0.8243,USD,,0,Communications,
CMPR,Cimpress plc,81.84,USD,-0.389483933787723,127598,0.7112565357473327,2067004374.9999998,USD,12.624564218060655,6.4826,USD,,0,Commercial services,Strong buy
SHOP,Shopify Inc.,79.215,USD,-1.9009287925696554,3973550,0.6152888156611246,102216583529.92859,USD,81.63384343450166,0.9703696,USD,,0,Technology services,Buy
AMBBY,Ambu A/S,19.6,USD,2.0833333333333446,113,0.172782874617737,5147574883.3867,USD,80.00000000000001,0.245,USD,,0,Health technology,
GOF,Guggenheim Strategic Opportunities Fund,15.61,USD,-0.31928480204342724,785787,1.31091287123196,2138960000,USD,11.404982830423029,1.3687,USD,,13.9987,Miscellaneous,
FCF,First,16.7,USD,0.6630500301386343,423826,0.6969144271839807,1709465856.0000002,USD,10.765164700573713,1.5513,USD,,3.05389,Finance,Buy
HOOB,HOLOBEAM INC,33,USD,0,100,0.48828125,,,,,,,,Finance,
MSBIP,"Midland States Bancorp, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred St",24.945,USD,-0.4191616766467083,1188,0.20008421052631578,472791033,USD,12.649594320486816,1.972,USD,,5.56561,Finance,
CKNQP,Cobank Acb,100.01,USD,-0.9703931082285275,241,0.1423844972232069,,,,,,,,Finance,
SMGZY,Smiths Group Plc,23.775,USD,-0.5230125523012553,1934,0.05661493065110098,8082617714.3373995,USD,26.212789415656008,0.907,USD,,2.0635,Producer manufacturing,Buy
GDL/PC,The GDL Fund Series C Cumulative Puttable and Callable Preferred Shares,49.71,USD,0.12064426859160193,4099,3.217425431711146,,,,,,,,Miscellaneous,
FHB,"First Hawaiian, Inc.",22.8,USD,-1.3840830449827002,655337,0.8559234249736596,2915804392,USD,13.165492551102899,1.7318,USD,,4.5614,Finance,Sell
KMERF,Komercni Banka A.S.,35.55,USD,5.022156573116678,100,2.4390243902439024,6713827645.108307,USD,11.32502285618024,3.1390665124000003,USD,,10.2492,Finance,Buy
RIV/PA,"RiverNorth Opportunities Fund, Inc. 6.00% Series A Perpetual Preferred Stock",24.36,USD,-1.056051990251834,5657,0.6992669872309918,,,,,,,,Miscellaneous,
ALEX,"Alexander & Baldwin, Inc.",19.2,USD,-0.3115264797507906,225526,0.4824629428814756,1394338093,USD,34.76371537208039,0.5523,USD,,4.6224,Finance,Buy
SNV/PD,"Synovus Financial Corp. Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series D Liquation Preference $25.00 per Share",25.05,USD,-0.19920318725099884,326132,8.460610525824253,6307427561,USD,15.405904059040592,1.626,USD,,3.46953,Finance,
UUGRY,United Utilities Group PLC,28.1,USD,0.10687566797292888,8296,0.49706411024565605,9602195079.682598,USD,60.14554794520548,0.4672,USD,,4.19431,Utilities,Buy
DLKGF,Delek Group Ltd.,110.25,USD,4.019247098782909,88,0.8486017357762777,2023185925.152372,USD,6.7113431390655816,16.427412176,USD,,11.6637,Energy minerals,Neutral
MCI,Barings Corporate Investors,19.5,USD,0.6191950464396336,17905,0.5864665594507752,,,,,,,,Finance,
BML/PJ,Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Pref,24.4,USD,0.6600660066006607,36852,1.9407433934044638,305727370727,USD,8.58006892186511,2.8438,USD,,2.43655,Finance,
AZLCZ,"Aztec Land & Cattle Co., Ltd.",629,USD,-1.7187500000000002,1,0.10638297872340426,,,,,,,,Distribution services,
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,26.42,USD,0.5709935287400157,21284,0.9022046449720446,432974000,USD,6.570504849539916,4.021,USD,,6.37661,Miscellaneous,
TD,Toronto Dominion Bank (The),63.36,USD,0.07897646501342151,1470763,0.6618351366259545,110746945941.17645,USD,20.64855564643788,3.0684954959999997,USD,,4.69188,Finance,Buy
MTB/PH,"M&T Bank Corporation Perpetual Fixed-to-Floating Rate Non-Cumulative Preferred Stock, Series H",25.29,USD,0.03955696202530858,13556,1.0996374019484574,29297288001,USD,1.8761405955577977,13.4798,USD,,2.99282,Finance,
PSEC/PA,Prospect Capital Corporation 5.35% Series A Fixed Rate Cumulative Perpetual Preferred Stock,19.31,USD,-2.964824120603015,9907,0.8763456554237543,2298836198,USD,84.13943355119825,0.2295,USD,,13.5593,Finance,
RWTN,"Redwood Trust, Inc. 9.125% Senior Notes Due 2029",25.25,USD,0.0400160064025663,10284,0.2600522430896755,1024672016,USD,155.96046942557135,0.1619,USD,,8.25806,Finance,
OFG,OFG Bancorp,44.41,USD,0.06759801712481756,163953,0.5630979264156614,2067797587.9999998,USD,10.925775579993601,4.0647,USD,,2.11664,Finance,Strong buy
TX,Ternium S.A.,37.06,USD,0.9534186870062692,115847,0.43613464391705364,7275162801,USD,,-3.4158,USD,,8.90448,Non-energy minerals,Buy
RRBI,"Red River Bancshares, Inc.",51.73,USD,0.1548886737657276,3095,0.24649177298864305,356231038,USD,11.266716034325041,4.5914,USD,,0.657259,Finance,Strong buy
AHL/PC,Aspen Insurance Holdings Limited 5.95% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Shares,26.85,USD,1.0538200978547276,15401,0.5809681167292864,,,,,,,,Finance,
FGN,"F&G Annuities & Life, Inc. 7.950% Senior Notes due 2053",27.1199,USD,0.3140373589791052,13611,0.7017426273458445,5586165620,USD,11.290549542048293,2.402,USD,,1.87359,Finance,
PRIF/PJ,"Priority Income Fund, Inc. 6.000% Series J Term Preferred Stock due 2028",23.73,USD,0.3807106598984766,2973,1.1198583697453668,,,,,,,,Miscellaneous,
LINS,Life Insurance Co. Of Alabama,58,USD,-40.816326530612244,10,0.145985401459854,,,,,,,,Finance,
MBINN,Merchants Bancorp - Depositary Shares 6.00% Fixed Rate Series C Non-Cumulative Perpetual Preferred Stock,23.98,USD,0.41876046901173125,12833,1.0598427537907569,2037126794,USD,3.654095238095238,6.5625,USD,,0.763702,Finance,
FILG,Grayscale Filecoin Trust (FIL),48,USD,-7.6923076923076925,510,1.275318829707427,,,,,,,,Miscellaneous,
KREF/PA,KKR Real Estate Finance Trust Inc. 6.50% Series A Cumulative Redeemable Preferred Stock,21.82,USD,-0.3197807217907733,6845,0.2888149095159133,865853768,USD,106.49097120546608,0.2049,USD,,0,Finance,
SFNC,Simmons First National Corporation,21.16,USD,-0.7504690431519707,512488,0.6427390731799084,2656657256.9999995,USD,17.664245763419316,1.1979,USD,,3.87524,Finance,Neutral
WDFN,Woodlands Financial Services Co.,19.8,USD,-2.1255561047948577,250,0.5625562556255626,28868398,USD,,-3.7394,USD,,5.85859,Finance,
STK,Columbia Seligman Premium Technology Growth Fund Inc,33.14,USD,-0.1807228915662719,33487,1.5181340103363858,548560000,USD,4.733339046476419,7.0014,USD,,5.58238,Miscellaneous,
CNPWP,Connecticut Light & Power Co. (The),35.15,USD,0.4285714285714245,102,0.24153445417949324,,,,,,,,Utilities,
NEWTG,"NewtekOne, Inc. - 8.50% Fixed Rate Senior Notes due 2029",25.1,USD,-0.07961783439490276,36430,1.980149584728443,316761362,USD,14.594720316315852,1.7198,USD,,6.06557,Finance,
GJS,"Goldman Sachs Group Securities STRATS Trust for Goldman Sachs Group Securities, Series 2006-2",22.9776,USD,-0.7447084233261325,400,0.24685262898049862,,,,,,,,Finance,
TWO/PA,Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share),24.92,USD,-1.3069306930693,5699,0.7541452182773359,1420668420,USD,70.23675310033822,0.3548,USD,,13.1291,Finance,
VNO,Vornado Realty Trust,38.88,USD,0.10298661174047155,1579339,0.7265977959322294,7406849032,USD,436.3636363636364,0.0891,USD,,1.73611,Finance,Neutral
TFSA,"Terra Income Fund 6, LLC 7.00% Notes due 2026",24.44,USD,2.713243452240871,100,0.06360513929525506,,,,,,,,Finance,
VBF,Invesco Bond Fund,17.01,USD,-0.58445353594388,27968,0.6345014712321371,194227000,USD,23.161764705882355,0.7344,USD,,4.76249,Miscellaneous,
NODK,"NI Holdings, Inc.",15.5,USD,1.5062213490504284,23743,0.4731349499724006,320053973.99999994,USD,69.69424460431655,0.2224,USD,,0,Finance,
DBSDY,DBS Group Holdings Ltd.,117.5,USD,-1.93623768986813,16725,0.5019417417453464,82917946114.9015,USD,10.606224725592144,11.0784,USD,,4.9374,Finance,Buy
COF/PJ,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of Fixed Rate Non- Cumulative Perpetual Preferred Stock, Ser",20.71,USD,-0.3368623676612141,78604,0.7221419883066724,56930935084,USD,1.948149681109251,10.6306,USD,,1.60977,Finance,
HIMS,"Hims & Hers Health, Inc.",17.77,USD,0.33879164313946203,5526078,0.9078687401990866,3846249815,USD,237.56684491978606,0.0748,USD,,0,Health services,Buy
FSTR,L.B. Foster Company,20.14,USD,3.4411915767848065,63335,1.2216221429260294,220541287,USD,30.136166392338772,0.6683,USD,,0,Producer manufacturing,Buy
CADE/PA,Cadence Bank 5.50% Series A,22.75,USD,-0.6550218340611291,4949,0.5189643782179671,5715887464,USD,7.020521524456103,3.2405,USD,,3.10102,Finance,
PRMY,Primary Bk,23.5,USD,1.9522776572668081,400,0.5715918833952558,110610807.83505154,USD,,,,,0,Finance,
SMNEY,Siemens Energy AG,36.57,USD,-2.3237179487179422,26105,0.36432427302618725,29013209159.9891,USD,52.91564173057444,0.6911,USD,,0,Producer manufacturing,
ASB,Associated Banc-Corp,21.44,USD,-0.09319664492078086,1232804,0.9594490874912309,3235313615.9999995,USD,18.419243986254298,1.164,USD,,4.05784,Finance,Neutral
FIBH,"First Bancshares, Inc.",23.5,USD,-0.8438818565400814,206,0.1799912625600699,13371500,USD,9.484219872467513,2.4778,USD,,5.65311,Finance,
LTSL,LADENBURG THALMANN FINL SERVS INC 6.5% SR NOTES DUE 30/11/2027 USD25,20,USD,2.0408163265306047,3813,1.802581194156857,,,,,,,,Finance,
PFS,"Provident Financial Services, Inc",18.33,USD,1.1589403973509784,461829,0.5073049299956566,2391792009,USD,17.297348306124373,1.0597,USD,,5.23732,Finance,Strong buy
C,"Citigroup, Inc.",61.87,USD,0.2592772646248527,8144161,0.6081526962376762,118035292436,USD,17.271026993830777,3.5823,USD,,3.47503,Finance,Buy
BMRC,Bank of Marin Bancorp,19.69,USD,0.561797752809004,34811,0.39028453739549457,320475707,USD,,-0.8099,USD,,5.07872,Finance,Buy
BAM,Brookfield Asset Management Inc,47.22,USD,0.2547770700636888,554826,0.5417704694053176,19779259628.77292,USD,43.11071666499439,1.0953193,USD,,3.10377,Finance,Buy
GFF,Griffon Corporation,69.48,USD,0.6956521739130492,314621,0.5499060625281511,3422809871.9999995,USD,18.603405804862376,3.7348,USD,,0.863558,Producer manufacturing,Strong buy
AATRL,AMG CAPITAL TR II 5.15% CONV PRF 15/10/2037,54.7197,USD,-0.5340507330018949,414420,25.145318852011407,,,,,,,,Finance,
GSBC,"Great Southern Bancorp, Inc.",56.92,USD,0.15836705965159847,20154,0.6175275610817303,664697650.9999999,USD,11.33480693788956,5.0217,USD,,2.81096,Finance,Neutral
SQ,"Block, Inc.",66.97,USD,0.6764882742032514,7327032,1.2665487037361918,41229746990,USD,52.15325909197103,1.2841,USD,,0,Technology services,Buy
OVCHY,"Overseas Chinese Banking Corp., Ltd.",23.5658,USD,-0.5662447257383961,6422,1.2396247538895109,52972393139.92181,USD,9.747197749927617,2.4177,USD,,5.06261,Finance,
RBB,RBB Bancorp,22.73,USD,-0.21949078138718486,25684,0.3450175034187414,404702792.99999994,USD,11.917370104335973,1.9073,USD,,2.81566,Finance,Neutral
WF,Woori Financial Group Inc.,36.71,USD,-1.9497863247863165,58393,0.6896433620364869,8962650312.272003,USD,4.702250573210878,7.8069,USD,,6.06521,Finance,Buy
NDBKY,"Nedbank Group, Ltd.",17.945,USD,-0.8563535911602271,7783,1.0040119196584063,8206859934.64,USD,10.16656280097445,1.7651,USD,,4.21897,Finance,Buy
PTGX,"Protagonist Therapeutics, Inc.",44.56,USD,-0.8235032272423713,661880,0.7140530732558168,2624788468,USD,16.962314427103163,2.627,USD,,0,Health technology,Strong buy
BHKLY,BOC Hong Kong (Holdings) Ltd.,64.8115,USD,-1.6517450682852965,2866,0.842445620223398,33996778109.375,USD,7.490580648143867,8.6524,USD,,6.53464,Finance,Buy
TFC/PI,Truist Financial Corporation Depositary Shares,23.85,USD,-0.9140008309098415,19418,1.6142789448744275,56940384558,USD,,-1.648,USD,,4.89182,Finance,
COF/PN,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred S",19.74,USD,0.20304568527918349,18872,0.7291666666666667,56930935084,USD,1.856903655485109,10.6306,USD,,1.60977,Finance,
HFWA,Heritage Financial Corporation,21.37,USD,-0.5583992554676476,156201,0.7425159435501352,737183753,USD,16.89061018020866,1.2652,USD,,4.25831,Finance,Buy
ENJ,"Entergy New Orleans, LLC First Mortgage Bonds, 5.0% Series due December 1, 2052",23.4712,USD,-0.5036032217041129,804,0.3421713410222582,109604000,USD,,,,,,Utilities,
PRIF/PK,"Priority Income Fund, Inc. 7.000% Series K Cumulative Preferred Stock",21.3,USD,-0.39980360524654407,2400,0.9642426677380475,,,,,,,,Miscellaneous,
TRMK,Trustmark Corporation,31.55,USD,-0.12662234884456838,139005,0.46509363604151965,1931068310.0000002,USD,,-0.7018,USD,,2.91601,Finance,Neutral
PINS,"Pinterest, Inc.",32.48,USD,-0.7334963325183435,7640762,0.8906300861533399,22287638375,USD,118.02325581395348,0.2752,USD,,0,Technology services,Buy
SOBS,Solvay Bank (NY),32.7,USD,2.187500000000009,1460,2.624011502516174,82901101.66950071,USD,,,,,1.2985,Finance,
BIPJ,Brookfield Infrastructure Corporation 7.250% Subordinated Notes due 2084,25.74,USD,0.429184549356221,58292,2.0326878750788953,,,,,,,,,
NSARP,NSTAR Electric Co.,78,USD,0,102,0.27694814010317675,,,,,,,,Utilities,
WAFD,"WaFd, Inc.",34.45,USD,0.4959159859976713,525740,0.5476873092368557,2798005449,USD,13.814813329590569,2.4937,USD,,2.98984,Finance,Buy
CELH,"Celsius Holdings, Inc.",32.53,USD,3.863346104725418,6141485,1.0029014402264873,7581690117.000001,USD,31.8796550372403,1.0204,USD,,0,Consumer non-durables,Buy
ZBIO,"Zenas BioPharma, Inc.",17.14,USD,-0.8675534991324384,95811,0.3012870524018909,682041410.34,USD,,,,,0,Health technology,
